Дата,Номер_договора,ID_клиента,Название_клиента,Тип_клиента,ID_менеджера,ФИО_менеджера,Категория,Количество,Цена_за_ед,Сумма,Статус
2026-06-21,Д-2026-00081,23,ООО «ТрубТорг-023»,Опт,5,Соколова Е.Д.,Лист,58,634.06,36775.53,Оплачено
2026-06-21,Д-2026-01259,136,ООО «БелМеталл-136»,Опт,5,Соколова Е.Д.,Лист,73,407.85,29773.04,Оплачено
2026-06-21,Д-2026-00770,36,Ковалев Петр.,Розница,2,Петров Б.В.,Лист,2,380.68,761.35,Оплачено
2026-06-21,Д-2026-01353,108,Козлов Дмитрий.,Розница,2,Петров Б.В.,Лист,8,213.22,1705.73,Оплачено
2026-06-21,Д-2026-01793,104,Кузнецов Дмитрий.,Розница,2,Петров Б.В.,Трубы,2,805.37,1610.74,В работе
2026-06-21,Д-2026-00331,36,Ковалев Петр.,Розница,2,Петров Б.В.,Лист,6,651.38,3908.3,Оплачено
2026-06-21,Д-2026-00671,136,ООО «БелМеталл-136»,Опт,5,Соколова Е.Д.,Лист,238,291.87,69464.54,Оплачено
2026-06-21,Д-2026-01465,127,Лебедев Николай.,Розница,3,Сидоров В.Г.,Лист,8,444.63,3557.06,В работе
2026-06-21,Д-2026-00205,151,Волков Михаил.,Розница,3,Сидоров В.Г.,Трубы,5,557.32,2786.58,Отменено
2026-06-21,Д-2026-01800,161,Иванов Владимир.,Розница,2,Петров Б.В.,Метизы,54,37.62,2031.62,Оплачено
2026-06-21,Д-2026-00989,146,ООО «ПрофМет-146»,Опт,5,Соколова Е.Д.,Лист,33,747.38,24663.47,Оплачено
2026-06-21,Д-2026-01441,76,Ковалев Андрей.,Розница,3,Сидоров В.Г.,Арматура,3,581.69,1745.06,Оплачено
2026-06-21,Д-2026-00986,91,ООО «КавказМет-091»,Опт,2,Петров Б.В.,Арматура,409,172.78,70666.71,В работе
2026-06-22,Д-2026-00035,141,Иванов Михаил.,Розница,4,Кузнецов Д.Е.,Метизы,68,58.35,3967.67,Отменено
2026-06-22,Д-2026-01900,71,Волков Андрей.,Розница,4,Кузнецов Д.Е.,Лист,3,324.97,974.92,Оплачено
2026-06-22,Д-2026-00439,142,ООО «МеталлИнвест-142»,Опт,2,Петров Б.В.,Трубы,222,907.14,201384.57,Оплачено
2026-06-22,Д-2026-00738,109,ООО «ВолгаМет-109»,Опт,1,Иванов А.А.,Трубы,355,282.94,100442.25,В работе
2026-06-22,Д-2026-01191,90,Морозов Алексей.,Розница,3,Сидоров В.Г.,Трубы,1,352.68,352.68,Оплачено
2026-06-22,Д-2026-00985,29,Новиков Петр.,Розница,3,Сидоров В.Г.,Арматура,13,403.32,5243.17,Отменено
2026-06-22,Д-2026-00382,181,ООО «СтальПром-181»,Опт,5,Соколова Е.Д.,Арматура,599,420.62,251949.87,Оплачено
2026-06-22,Д-2026-00492,52,Зайцев Сергей.,Розница,2,Петров Б.В.,Арматура,6,259.17,1555.02,Оплачено
2026-06-22,Д-2026-00498,138,Семенов Николай.,Розница,2,Петров Б.В.,Метизы,66,131.74,8694.71,Оплачено
2026-06-22,Д-2026-00811,48,Козлов Сергей.,Розница,2,Петров Б.В.,Метизы,13,163.55,2126.1,Оплачено
2026-06-22,Д-2026-01592,197,Павлов Александр.,Розница,3,Сидоров В.Г.,Трубы,12,867.7,10412.42,В работе
2026-06-22,Д-2026-01334,185,ООО «ЛистМет-185»,Опт,5,Соколова Е.Д.,Арматура,468,598.71,280196.64,В работе
2026-06-22,Д-2026-01959,3,Сидоров Иван.,Розница,3,Сидоров В.Г.,Трубы,7,725.28,5076.94,Оплачено
2026-06-22,Д-2026-01763,174,ООО «ЮгМет-174»,Опт,2,Петров Б.В.,Арматура,436,184.98,80650.16,Оплачено
2026-06-22,Д-2026-01236,185,ООО «ЛистМет-185»,Опт,5,Соколова Е.Д.,Лист,191,791.48,151171.98,Оплачено
2026-06-22,Д-2026-00990,18,Семенов Иван.,Розница,2,Петров Б.В.,Трубы,4,1090.06,4360.25,Оплачено
2026-06-22,Д-2026-00589,109,ООО «ВолгаМет-109»,Опт,1,Иванов А.А.,Трубы,300,1024.05,307214.83,Оплачено
2026-06-23,Д-2026-01634,138,Семенов Николай.,Розница,2,Петров Б.В.,Трубы,4,362.09,1448.35,Отозвано
2026-06-23,Д-2026-01368,166,Попов Владимир.,Розница,2,Петров Б.В.,Трубы,14,1114.14,15598.03,Оплачено
2026-06-23,Д-2026-01913,187,Лебедев Александр.,Розница,3,Сидоров В.Г.,Арматура,18,420.55,7569.97,Отменено
2026-06-23,Д-2026-00377,116,Ковалев Дмитрий.,Розница,3,Сидоров В.Г.,Трубы,4,645.92,2583.68,Оплачено
2026-06-23,Д-2026-01055,97,Павлов Алексей.,Розница,4,Кузнецов Д.Е.,Арматура,15,220.5,3307.53,Оплачено
2026-06-23,Д-2026-00826,141,Иванов Михаил.,Розница,4,Кузнецов Д.Е.,Арматура,20,154.1,3082.09,Оплачено
2026-06-23,Д-2026-00240,132,ООО «ЦентрСталь-132»,Опт,2,Петров Б.В.,Лист,95,213.61,20292.84,Отменено
2026-06-23,Д-2026-00121,141,Иванов Михаил.,Розница,4,Кузнецов Д.Е.,Арматура,9,513.45,4621.06,Оплачено
2026-06-23,Д-2026-01514,176,ООО «БелМеталл-176»,Опт,1,Иванов А.А.,Трубы,240,912.5,218999.73,Оплачено
2026-06-23,Д-2026-00717,199,Егоров Александр.,Розница,3,Сидоров В.Г.,Трубы,1,1186.19,1186.19,Оплачено
2026-06-23,Д-2026-00745,27,ООО «УралСталь-027»,Опт,5,Соколова Е.Д.,Лист,71,789.37,56044.97,Оплачено
2026-06-23,Д-2026-01543,18,Семенов Иван.,Розница,2,Петров Б.В.,Трубы,12,1157.24,13886.91,Отменено
2026-06-23,Д-2026-00302,44,Кузнецов Сергей.,Розница,2,Петров Б.В.,Арматура,18,201.52,3627.36,В работе
2026-06-23,Д-2026-01300,86,ООО «ПрофМет-086»,Опт,2,Петров Б.В.,Метизы,1986,21.12,41948.45,Оплачено
2026-06-23,Д-2026-01781,29,Новиков Петр.,Розница,3,Сидоров В.Г.,Арматура,4,170.78,683.13,Отозвано
2026-06-24,Д-2026-01960,155,Федоров Михаил.,Розница,4,Кузнецов Д.Е.,Арматура,28,485.91,13605.53,В работе
2026-06-24,Д-2026-01721,175,Федоров Владимир.,Розница,2,Петров Б.В.,Арматура,29,499.73,14492.2,Отозвано
2026-06-24,Д-2026-01967,195,ООО «ВостокМет-195»,Опт,5,Соколова Е.Д.,Арматура,547,340.03,185999.0,Оплачено
2026-06-24,Д-2026-00278,176,ООО «БелМеталл-176»,Опт,1,Иванов А.А.,Трубы,396,274.01,108507.69,В работе
2026-06-24,Д-2026-01243,162,Петров Владимир.,Розница,3,Сидоров В.Г.,Лист,6,762.98,4577.9,В работе
2026-06-24,Д-2026-01116,58,ООО «СтальИндустрия-058»,Опт,5,Соколова Е.Д.,Арматура,944,155.07,146381.58,Оплачено
2026-06-24,Д-2026-00665,54,Васильев Сергей.,Розница,2,Петров Б.В.,Трубы,11,617.09,6788.04,Оплачено
2026-06-24,Д-2026-01224,187,Лебедев Александр.,Розница,3,Сидоров В.Г.,Арматура,13,568.39,7389.04,Оплачено
2026-06-24,Д-2026-00894,75,Федоров Андрей.,Розница,2,Петров Б.В.,Метизы,29,87.57,2539.61,В работе
2026-06-24,Д-2026-00361,136,ООО «БелМеталл-136»,Опт,5,Соколова Е.Д.,Арматура,198,305.09,60407.29,Оплачено
2026-06-25,Д-2026-00490,6,ООО «ПрофМет-006»,Опт,2,Петров Б.В.,Лист,134,383.19,51347.86,В работе
2026-06-25,Д-2026-00600,138,Семенов Николай.,Розница,2,Петров Б.В.,Лист,7,475.2,3326.42,Оплачено
2026-06-25,Д-2026-00852,194,Васильев Александр.,Розница,2,Петров Б.В.,Лист,9,271.32,2441.92,Оплачено
2026-06-25,Д-2026-00741,42,Петров Сергей.,Розница,2,Петров Б.В.,Арматура,8,673.68,5389.43,Отменено
2026-06-25,Д-2026-01234,2,Петров Иван.,Розница,2,Петров Б.В.,Трубы,9,677.56,6098.06,Оплачено
2026-06-25,Д-2026-01444,155,Федоров Михаил.,Розница,4,Кузнецов Д.Е.,Арматура,6,301.08,1806.47,В работе
2026-06-25,Д-2026-00380,161,Иванов Владимир.,Розница,2,Петров Б.В.,Метизы,47,219.02,10293.85,Оплачено
2026-06-25,Д-2026-00971,74,Васильев Андрей.,Розница,3,Сидоров В.Г.,Арматура,19,204.28,3881.26,Оплачено
2026-06-25,Д-2026-00057,194,Васильев Александр.,Розница,2,Петров Б.В.,Трубы,14,563.83,7893.66,Отменено
2026-06-25,Д-2026-01979,9,Новиков Иван.,Розница,2,Петров Б.В.,Лист,2,428.77,857.55,Оплачено
2026-06-25,Д-2026-00194,39,Егоров Петр.,Розница,4,Кузнецов Д.Е.,Метизы,13,236.85,3079.07,В работе
2026-06-25,Д-2026-01029,147,Лебедев Михаил.,Розница,4,Кузнецов Д.Е.,Арматура,19,689.8,13106.13,Оплачено
2026-06-25,Д-2026-01214,181,ООО «СтальПром-181»,Опт,5,Соколова Е.Д.,Лист,157,355.51,55815.44,Оплачено
2026-06-25,Д-2026-00891,170,Морозов Владимир.,Розница,2,Петров Б.В.,Арматура,3,614.02,1842.07,Оплачено
2026-06-25,Д-2026-00085,172,ООО «ЦентрСталь-172»,Опт,2,Петров Б.В.,Трубы,429,629.78,270174.49,Отменено
2026-06-25,Д-2026-01347,151,Волков Михаил.,Розница,3,Сидоров В.Г.,Метизы,75,48.99,3674.46,Отменено
2026-06-25,Д-2026-01595,116,Ковалев Дмитрий.,Розница,3,Сидоров В.Г.,Лист,9,668.53,6016.79,В работе
2026-06-26,Д-2026-01170,8,Козлов Иван.,Розница,4,Кузнецов Д.Е.,Трубы,1,488.39,488.39,Оплачено
2026-06-26,Д-2026-00904,128,Козлов Николай.,Розница,3,Сидоров В.Г.,Метизы,59,68.08,4016.92,Отменено
2026-06-26,Д-2026-00003,27,ООО «УралСталь-027»,Опт,5,Соколова Е.Д.,Арматура,866,151.45,131154.05,Оплачено
2026-06-26,Д-2026-01487,104,Кузнецов Дмитрий.,Розница,2,Петров Б.В.,Трубы,1,517.09,517.09,Оплачено
2026-06-26,Д-2026-00247,104,Кузнецов Дмитрий.,Розница,2,Петров Б.В.,Метизы,25,186.79,4669.82,Оплачено
2026-06-26,Д-2026-01640,107,Лебедев Дмитрий.,Розница,4,Кузнецов Д.Е.,Трубы,3,546.46,1639.37,Оплачено
2026-06-26,Д-2026-00297,132,ООО «ЦентрСталь-132»,Опт,2,Петров Б.В.,Трубы,141,783.42,110461.7,Оплачено
2026-06-26,Д-2026-01604,134,ООО «ЮгМет-134»,Опт,5,Соколова Е.Д.,Лист,158,667.02,105388.8,Оплачено
2026-06-26,Д-2026-01603,53,Соловьев Сергей.,Розница,3,Сидоров В.Г.,Арматура,7,290.49,2033.4,Оплачено
2026-06-26,Д-2026-01152,199,Егоров Александр.,Розница,3,Сидоров В.Г.,Лист,2,865.15,1730.3,Оплачено
2026-06-26,Д-2026-01039,170,Морозов Владимир.,Розница,2,Петров Б.В.,Трубы,4,778.74,3114.96,Оплачено
2026-06-26,Д-2026-00626,95,Федоров Алексей.,Розница,4,Кузнецов Д.Е.,Метизы,6,242.0,1451.99,Оплачено
2026-06-26,Д-2026-00517,64,Кузнецов Андрей.,Розница,2,Петров Б.В.,Трубы,2,1097.56,2195.13,Отозвано
2026-06-27,Д-2026-00531,130,Морозов Николай.,Розница,3,Сидоров В.Г.,Арматура,29,461.34,13378.84,В работе
2026-06-27,Д-2026-01794,22,ООО «МеталлИнвест-022»,Опт,1,Иванов А.А.,Трубы,314,618.27,194137.45,Оплачено
2026-06-27,Д-2026-01617,151,Волков Михаил.,Розница,3,Сидоров В.Г.,Арматура,18,562.58,10126.49,Оплачено
2026-06-27,Д-2026-01273,68,Козлов Андрей.,Розница,4,Кузнецов Д.Е.,Арматура,13,199.4,2592.25,В работе
2026-06-27,Д-2026-00115,161,Иванов Владимир.,Розница,2,Петров Б.В.,Лист,9,802.09,7218.77,Отменено
2026-06-27,Д-2026-01139,53,Соловьев Сергей.,Розница,3,Сидоров В.Г.,Арматура,11,154.65,1701.13,Отменено
2026-06-27,Д-2026-01148,14,ООО «ЮгМет-014»,Опт,2,Петров Б.В.,Трубы,130,496.11,64494.25,В работе
2026-06-27,Д-2026-00180,144,ООО «АрмСтрой-144»,Опт,2,Петров Б.В.,Лист,282,753.93,212608.54,Оплачено
2026-06-27,Д-2026-01109,198,Семенов Александр.,Розница,3,Сидоров В.Г.,Метизы,33,87.07,2873.15,Оплачено
2026-06-27,Д-2026-01524,21,Иванов Петр.,Розница,3,Сидоров В.Г.,Трубы,4,1085.22,4340.88,В работе
2026-06-27,Д-2026-01488,140,Тимофеев Николай.,Розница,2,Петров Б.В.,Метизы,61,68.6,4184.33,Оплачено
2026-06-27,Д-2026-00465,48,Козлов Сергей.,Розница,2,Петров Б.В.,Метизы,68,37.59,2556.15,Отозвано
2026-06-27,Д-2026-01370,74,Васильев Андрей.,Розница,3,Сидоров В.Г.,Лист,9,530.48,4774.34,Оплачено
2026-06-27,Д-2026-00453,23,ООО «ТрубТорг-023»,Опт,5,Соколова Е.Д.,Лист,289,406.74,117547.8,Оплачено
2026-06-27,Д-2026-00049,109,ООО «ВолгаМет-109»,Опт,1,Иванов А.А.,Метизы,1286,218.2,280609.08,Оплачено
2026-06-27,Д-2026-01740,53,Соловьев Сергей.,Розница,3,Сидоров В.Г.,Арматура,3,207.13,621.39,В работе
2026-06-28,Д-2026-00546,151,Волков Михаил.,Розница,3,Сидоров В.Г.,Трубы,10,1100.62,11006.19,Отозвано
2026-06-28,Д-2026-01583,29,Новиков Петр.,Розница,3,Сидоров В.Г.,Арматура,4,550.31,2201.24,Оплачено
2026-06-28,Д-2026-01304,95,Федоров Алексей.,Розница,4,Кузнецов Д.Е.,Метизы,10,173.55,1735.48,Оплачено
2026-06-28,Д-2026-00870,163,Сидоров Владимир.,Розница,4,Кузнецов Д.Е.,Метизы,22,58.67,1290.68,Оплачено
2026-06-28,Д-2026-01816,142,ООО «МеталлИнвест-142»,Опт,2,Петров Б.В.,Арматура,661,137.72,91031.68,Оплачено
2026-06-28,Д-2026-00463,47,ООО «УралСталь-047»,Опт,1,Иванов А.А.,Трубы,285,506.35,144309.22,Оплачено
2026-06-28,Д-2026-00814,185,ООО «ЛистМет-185»,Опт,5,Соколова Е.Д.,Лист,131,198.37,25986.91,Оплачено
